id,url,normalized_url,source_url,discovered_at,provenance,owner_candidate,locale,freshness,rights_privacy_state,checksum,disposition,evidence_date,notes
url-0467,http://www02.lps.ufrj.br:80/~eduardo/MMP/3D_results.html,http://www02.lps.ufrj.br/~eduardo/MMP/3D_results.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2014-05-12T01:38:14Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:131314768f810ea53220376a3b3a3d7a0b601624bc93fa1a1344f7439a16c038,410,2014-05-12,Wayback CDX capture 2014-05-12; archive is not current truth; CDX digest=RC27MP5R3ZRS5ETTLDNB45JSBNTP5XKC
url-0468,http://www.lps.ufrj.br:80/~felipe/cgi-bin/cad0.cgi,http://www.lps.ufrj.br/~felipe/cgi-bin/cad0.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-12T00:27:47Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:568230e09444c9a684f4dfc579f9fb178c43cc8ae990a457ebb29d92521eeff5,410,2002-12-12,Wayback CDX capture 2002-12-12; archive is not current truth; CDX digest=ZCBCGY34ZRITXEK7K47PGOMBFRROHHE5
url-0469,http://www.lps.ufrj.br:80/~felipe/cgi-bin/confirma0.cgi,http://www.lps.ufrj.br/~felipe/cgi-bin/confirma0.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-13T05:42:18Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:8b4b55494883157bb56c28d81655696211457d6b8de5f4b81c362782dab020c2,410,2002-10-13,Wayback CDX capture 2002-10-13; archive is not current truth; CDX digest=VJKURA5DFNCJTVXSAYO4QXDUKRNXOE6Q
url-0470,http://www.lps.ufrj.br:80/~felipe/encontro/,http://www.lps.ufrj.br/~felipe/encontro,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-13T00:09:00Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:db6a5fc5a5c52341a69b173a5aaf391244bfbe23147d0bc9d88973a100102f8c,410,2002-10-13,Wayback CDX capture 2002-10-13; archive is not current truth; CDX digest=2MDL7RSLRYU7NJQ567EX2GICQ6JU3FKM
url-0471,http://www.lps.ufrj.br:80/~furtado/,http://www.lps.ufrj.br/~furtado,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-06-25T04:33:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e8535bdc1b43ef382749f7fdf7d291c96784fef0cea2d7433baba7c6b2cab050,410,2003-06-25,Wayback CDX capture 2003-06-25; archive is not current truth; CDX digest=ISVV3X6OTNBIJHYHUL35CQI5SDQPWN67
url-0472,http://www.lps.ufrj.br:80/~furtado/example1.htm,http://www.lps.ufrj.br/~furtado/example1.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-04-26T18:03:18Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:2c0083615c1e91c19549f83e3de64f5426cdec2b13e200196db6dc312cdc23e9,410,2003-04-26,Wayback CDX capture 2003-04-26; archive is not current truth; CDX digest=ZHDFRSBXGIMGXB4SDERULHWB5E6DRFUZ
url-0473,http://www.lps.ufrj.br:80/~furtado/index1.html,http://www.lps.ufrj.br/~furtado/index1.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-04-26T13:37:27Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:6300ee4e1c5eed815dd03d3925707a6cdd4a735a7775b5fdd089711601996d68,410,2003-04-26,Wayback CDX capture 2003-04-26; archive is not current truth; CDX digest=AUN747EUGTPC575GJED52HFFFKUKBZ2P
url-0474,http://www.lps.ufrj.br:80/~ggarnier/,http://www.lps.ufrj.br/~ggarnier,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-20T23:05:20Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:096858a8d9f99adf6b2544c64868183074e7b981c297a8e9d21b828699ea3635,410,2003-02-20,Wayback CDX capture 2003-02-20; archive is not current truth; CDX digest=5VQW7QC2MPWCBF2MWHVCM4LMFCKU7K43
url-0475,http://www.lps.ufrj.br:80/~ggarnier/cgi-bin/test.cgi,http://www.lps.ufrj.br/~ggarnier/cgi-bin/test.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-22T18:24:46Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:d5a760209a76aa151e5737911b6491f80863273f67ed61e0cba76352f7f05f27,410,2003-02-22,Wayback CDX capture 2003-02-22; archive is not current truth; CDX digest=CEXB7VSULWAIXPFCVSK74MYBJJTARZGL
url-0476,http://www.lps.ufrj.br:80/~ggarnier/cgi-bin/upload/upload_cgi.html,http://www.lps.ufrj.br/~ggarnier/cgi-bin/upload/upload_cgi.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-22T05:08:08Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:af865ba16fdd153e031c9e57986c65e8106b1e8cc1b03bfc748903fac6d20cce,410,2003-02-22,Wayback CDX capture 2003-02-22; archive is not current truth; CDX digest=UF5CKKESWRS5E57EC3ZR5VIHURK6GJZB
url-0477,http://www.lps.ufrj.br:80/~ggarnier/cookie.html,http://www.lps.ufrj.br/~ggarnier/cookie.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-04-26T13:30:14Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4a2fc5991bb2d6e8a9de2da89dfc5a66ec751a66dab5782e53086132bf849f36,410,2003-04-26,Wayback CDX capture 2003-04-26; archive is not current truth; CDX digest=UYGGJBPASCLVZ2GACAGDAXG2ZYXJDU7W
url-0478,http://www.lps.ufrj.br:80/~ggarnier/login.html,http://www.lps.ufrj.br/~ggarnier/login.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-22T05:13:09Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:1c367f4a44633364e9109da17b0cc265ccfef9aeddf3147f041f19d7999f61c6,410,2003-02-22,Wayback CDX capture 2003-02-22; archive is not current truth; CDX digest=6DEOGWDY73H6KGZLNA7U4WFS6SHRT53F
url-0479,http://www.lps.ufrj.br:80/~ggarnier/multiply_table.html,http://www.lps.ufrj.br/~ggarnier/multiply_table.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-22T05:25:57Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:80239113f373464fa2c9e7fd4f3754abc6740a6d2002eb8758085844e4e82f17,410,2003-02-22,Wayback CDX capture 2003-02-22; archive is not current truth; CDX digest=44CEBKABWBSJMAJK53RFHI7OKNBM32TU
url-0480,http://www.lps.ufrj.br:80/~ggarnier/system_login.htm,http://www.lps.ufrj.br/~ggarnier/system_login.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-03-08T03:35:25Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:d13efa47e60b41fc0939e801d3c40557f03715efc462797c40e085f68f21091c,410,2003-03-08,Wayback CDX capture 2003-03-08; archive is not current truth; CDX digest=LNJF4X23WFQNA5YJM5JD4VMIGC3M3B4T
url-0481,http://www.lps.ufrj.br:80/~ggarnier/test.html,http://www.lps.ufrj.br/~ggarnier/test.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-22T05:11:45Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:363dd2998a09b2b121618e06d883cc242ea5fc195921a8f1ac37efac3d2da60d,410,2003-02-22,Wayback CDX capture 2003-02-22; archive is not current truth; CDX digest=IDWUB7ZPTFKDAD5W4FEPY3HVO5T6BOHN
url-0482,http://www.lps.ufrj.br:80/~glac/,http://www.lps.ufrj.br/~glac,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-06T19:41:08Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:843d0879d5ae629d5458097dc38cacc2016cc2bafde375091d7492d2f228ea91,410,2002-08-06,Wayback CDX capture 2002-08-06; archive is not current truth; CDX digest=VLMLTCJI22GWJ2J37JXKUWXIID6XVJKZ
url-0483,http://www.lps.ufrj.br:80/~glac/artigos.htm,http://www.lps.ufrj.br/~glac/artigos.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-12T12:16:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:a100e8ee6b877f88bc4898bd9eb1d552f999fb1bfae6c5ad011057cc27931254,410,2003-08-12,Wayback CDX capture 2003-08-12; archive is not current truth; CDX digest=DNFXUI2MO33RZTKX2PCHMU2WIXGDTLMZ
url-0484,http://www.lps.ufrj.br:80/~glac/body.htm,http://www.lps.ufrj.br/~glac/body.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-07-14T05:22:55Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:fc67727631c52bd27ce47453b6da79b15ba64c40a7c286cfcb3716f271dcb6d3,410,2003-07-14,Wayback CDX capture 2003-07-14; archive is not current truth; CDX digest=QDBFMGA7D7YJCY2K5FX2JK7VXSJEQETI
url-0485,http://www.lps.ufrj.br:80/~glac/cgi-bin/developers_login_page.cgi,http://www.lps.ufrj.br/~glac/cgi-bin/developers_login_page.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-04-25T22:23:50Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c0331eff3ef7991773fc9af0db7b90951be7164c2674c15b0c7f2aa5fada9c06,410,2003-04-25,Wayback CDX capture 2003-04-25; archive is not current truth; CDX digest=HAWAD2IAGSWBWEA7T6N7WCI2GLHHB4NI
url-0486,http://www.lps.ufrj.br:80/~glac/cgi-bin/mostra_cursos_02.cgi,http://www.lps.ufrj.br/~glac/cgi-bin/mostra_cursos_02.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:37:24Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:3ca554ecae536dc4985e6548a1902e81ca44947425d56dbaa5e9673101ebf9fb,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=R5N4YE3CMXJUVBMHRYTRBOO36Z5UCFX6
url-0487,http://www.lps.ufrj.br:80/~glac/cgi-bin/show_disciplines.cgi,http://www.lps.ufrj.br/~glac/cgi-bin/show_disciplines.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-07-27T05:53:30Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e766e84c5c4b2f026cb08c6bec46e6df722aecac6f5024b94ebb699fb5464ad2,410,2003-07-27,Wayback CDX capture 2003-07-27; archive is not current truth; CDX digest=3QDTWNJXFBB357Q7G7DTLF257NKFEXAQ
url-0488,http://www.lps.ufrj.br:80/~glac/cgi-bin/show_page.cgi?page=index.html,http://www.lps.ufrj.br/~glac/cgi-bin/show_page.cgi?page=index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-04-25T14:04:00Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:0c45cf435b05a83ba755839832349807deef6bb484f76e5740c2036274498425,410,2003-04-25,Wayback CDX capture 2003-04-25; archive is not current truth; CDX digest=E3H6JSHJHL65BMQ5S3XKMYUAHW6ZNBW3
url-0489,http://www.lps.ufrj.br:80/~glac/cgihtml.html,http://www.lps.ufrj.br/~glac/cgihtml.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-12T12:24:05Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:fd75a49b5c6a064fca542d1540bed571cdf7e183af95238543cc53fdacb87696,410,2003-08-12,Wayback CDX capture 2003-08-12; archive is not current truth; CDX digest=R4V23FHVUC5HLJNNXQ5F4HUEPAMTOPEB
url-0490,http://www.lps.ufrj.br:80/~glac/convert_tut.htm,http://www.lps.ufrj.br/~glac/convert_tut.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-05T12:08:22Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:bf506cc6189b91ec1a65d9fbfa4321677a295ce8de7bfe1cc24af7cd33c05dd5,410,2002-10-05,Wayback CDX capture 2002-10-05; archive is not current truth; CDX digest=PQNWILD6BGN5MLMMPVNGAOHS4L3SE5UJ
url-0491,http://www.lps.ufrj.br:80/~glac/development.htm,http://www.lps.ufrj.br/~glac/development.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:34:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:0008eec030b32663b036d7d03e7418cfcc188cdb12b86f999271e63858d3ecbf,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=IAYIMVUCMCA27HGHIAARJVVKGMD7KIGT
url-0492,http://www.lps.ufrj.br:80/~glac/duvidas.htm,http://www.lps.ufrj.br/~glac/duvidas.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:55:55Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:171af89da905ccb65a53c903565aa19a4745b1ef6c88061b24fac64088e56c9b,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=7X6JEOFSDDHCJCL67M2OZUEPEYIEOJZE
url-0493,http://www.lps.ufrj.br:80/~glac/duvidas2.htm,http://www.lps.ufrj.br/~glac/duvidas2.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:55:25Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:7eeb14492843d7cbee6967bc38e1bf757d04186c071ebdec162193a8afa55e31,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=3OZ4PM3LZUS2VW24VHH2GHUI4WJYBFHI
url-0494,http://www.lps.ufrj.br:80/~glac/estudo_comparativo.htm,http://www.lps.ufrj.br/~glac/estudo_comparativo.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-12T12:21:39Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:01b332a1fdc172296b009e04e3153765eacc6ba6f7608149b45321bc1e763af4,410,2003-08-12,Wayback CDX capture 2003-08-12; archive is not current truth; CDX digest=JPBRQFS7XOJMWRHWUQLFD4U2UCYDT34I
url-0495,http://www.lps.ufrj.br:80/~glac/links.htm,http://www.lps.ufrj.br/~glac/links.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T08:00:53Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4ac95312992a811b56d8850c0970b58a0dd079ca17bc18e5e8f1f0e7a28d32e6,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=5W2OC3O7RWLKC5U2MWFQPAFDXQTRN2E5
url-0496,http://www.lps.ufrj.br:80/~glac/menu2.htm,http://www.lps.ufrj.br/~glac/menu2.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-07-14T05:28:27Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:35075dd1d83cfacd97af435d571c7381f80cb3eac311bc48b51b0fffb22fd445,410,2003-07-14,Wayback CDX capture 2003-07-14; archive is not current truth; CDX digest=4BDXZXCXITLMPA3QWGHZM5NTT3EQAI7M
url-0497,http://www.lps.ufrj.br:80/~glac/novidades.htm,http://www.lps.ufrj.br/~glac/novidades.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:59:55Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:757ce41fcfbc47ba689d616f2319030f98076ca891df5fdf7038982c132cd8fc,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=F6OGOUMV3YE4QZ6JCVXXNBYHFUAA2VPT
url-0498,http://www.lps.ufrj.br:80/~glac/participantes.htm,http://www.lps.ufrj.br/~glac/participantes.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T08:25:42Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:6ed5d5930faedd64c50cb5d39d4d67115e1bc484975a02d7a8e390cadd964d90,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=4KEM7XZD7DABFJQFCJNBADTV4GF36WGH
url-0499,http://lps.ufrj.br:80/~ica/avancosml/2015/,http://lps.ufrj.br/~ica/avancosml/2015,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2015-10-09T22:41:05Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:845750f1026d5d2eb38e9cc3fcbd1af6d8c068ef0eaa4d78d668164b1339d6ec,410,2015-10-09,Wayback CDX capture 2015-10-09; archive is not current truth; CDX digest=IOXZAWCTZ4KFHTSXYCYRNEBKAMDPKS4U
url-0500,http://www02.lps.ufrj.br:80/~iscas.org/,http://www02.lps.ufrj.br/~iscas.org,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2010-09-20T09:06:15Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:9b1afea0f4a9c128b2518b6c2d61556c9be7a325d1d463c54853b7a359c9f996,410,2010-09-20,Wayback CDX capture 2010-09-20; archive is not current truth; CDX digest=Z5UKQ56NTCZIELDETYB4IUDRTD34ZC7W
